TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
23/12/2023 21:39:10;230.90;235.78;235.62;234.09;404.58;406.96;404.96;32.53;25.47;21.99;20.51;28.44;21.33;22.10;16.19;13.89;0.52;0.87;0.84;1.00;0.92;6.47;4.96;4.29;15.72;3.74;3.28;0.23;7.25;7.56;5.98;5.17;17.77;3.64;4.59;4.27;55.14;47.67;58.32
23/12/2023 21:39:20;230.90;235.78;235.62;234.09;404.58;406.96;404.96;32.53;25.47;21.99;20.51;28.44;21.33;22.10;16.19;13.89;0.52;0.87;0.84;1.00;0.92;6.47;4.96;4.29;15.72;3.74;3.28;0.23;7.25;7.56;5.97;4.36;17.49;3.66;4.56;4.27;52.83;47.74;69.56
23/12/2023 21:39:30;230.42;235.59;235.81;233.94;404.29;406.75;404.45;32.63;25.44;18.70;20.47;28.37;21.21;18.55;16.16;13.79;0.95;0.87;0.84;1.00;0.91;6.47;4.95;4.32;15.72;3.71;3.25;0.22;7.11;7.52;5.98;5.20;18.17;3.60;4.55;4.27;52.83;47.74;69.56
23/12/2023 21:39:40;230.42;235.59;235.81;233.94;404.29;406.75;404.45;32.63;25.44;18.70;20.47;28.37;21.21;18.55;16.16;13.79;0.95;0.87;0.84;1.00;0.91;6.47;4.95;4.32;15.72;3.71;3.25;0.22;7.11;7.52;5.98;5.20;18.17;3.60;4.55;4.26;50.19;45.76;59.57
23/12/2023 21:39:50;230.07;235.16;235.43;233.54;403.55;406.09;403.84;32.59;25.40;21.59;20.27;28.24;21.28;21.94;16.10;13.83;0.51;0.87;0.84;1.00;0.92;6.45;4.96;5.12;16.57;3.72;3.26;0.10;7.08;7.50;5.98;4.57;17.58;3.58;4.58;4.24;52.03;47.67;55.74
23/12/2023 21:40:00;230.27;235.64;234.50;233.50;403.72;405.84;403.84;32.59;25.40;21.59;20.27;28.24;21.28;21.94;16.10;13.83;0.51;0.87;0.84;1.00;0.92;6.45;4.96;5.12;16.57;3.72;3.26;0.10;7.08;7.50;5.98;4.57;17.58;3.58;4.58;4.24;52.03;47.67;55.74
23/12/2023 21:40:10;230.27;235.64;234.50;233.50;403.72;405.84;403.91;32.67;25.44;25.02;20.45;28.34;21.35;25.15;16.12;13.84;0.45;0.87;0.84;1.00;0.93;6.46;4.99;5.87;17.29;3.73;3.26;0.11;7.11;7.52;6.00;5.94;18.85;3.58;4.58;4.26;52.39;47.06;50.55
23/12/2023 21:40:20;230.30;235.80;234.50;233.56;403.90;405.93;403.80;32.60;25.41;25.11;20.51;28.34;21.35;25.15;16.12;13.84;0.45;0.87;0.84;1.00;0.93;6.46;4.99;5.87;17.29;3.73;3.26;0.11;7.11;7.52;6.00;5.94;18.85;3.58;4.58;4.26;52.39;47.06;50.55
23/12/2023 21:40:30;230.30;235.80;234.50;233.56;403.90;405.93;403.80;32.60;25.41;25.11;20.51;28.33;21.30;25.21;16.21;13.91;0.45;0.87;0.84;1.00;0.93;6.46;4.96;5.90;17.34;3.71;3.28;0.11;7.08;7.49;5.98;5.92;18.88;3.57;4.59;4.21;51.69;45.41;51.84
23/12/2023 21:40:40;230.16;235.78;234.54;233.53;403.85;405.83;403.80;32.65;25.48;24.86;20.93;28.45;21.22;24.84;16.24;13.90;0.45;0.87;0.84;1.00;0.93;6.46;4.96;5.90;17.34;3.71;3.28;0.11;7.08;7.49;5.98;5.92;18.88;3.57;4.59;4.21;51.69;45.41;51.84
23/12/2023 21:40:50;230.16;235.78;234.54;233.53;403.85;405.83;403.80;32.65;25.48;24.86;20.93;28.45;21.22;24.84;16.24;13.90;0.15;0.87;0.84;1.00;0.93;6.48;4.97;5.80;17.25;3.74;3.27;0.03;7.05;7.52;6.00;5.86;18.74;3.58;4.72;4.30;51.01;45.08;53.56
23/12/2023 21:41:00;230.19;235.74;234.54;233.55;403.81;405.89;403.87;32.80;25.38;24.94;20.91;28.37;21.32;24.94;16.27;13.89;0.18;0.87;0.84;1.00;0.93;6.48;4.97;5.80;17.25;3.74;3.27;0.03;7.05;7.52;6.00;5.86;18.74;3.58;4.72;4.30;51.01;45.08;53.56
23/12/2023 21:41:10;230.19;235.74;234.54;233.55;403.81;405.89;403.87;32.80;25.38;24.94;20.91;28.37;21.32;24.94;16.27;13.89;0.18;0.87;0.84;1.00;0.93;6.52;5.00;5.80;17.32;3.78;3.28;0.04;7.09;7.57;5.98;5.82;18.79;3.59;4.58;4.25;52.97;47.42;51.40
23/12/2023 21:41:20;230.32;235.83;234.73;233.63;403.89;406.02;404.22;33.05;25.32;25.01;20.98;28.53;21.28;25.01;16.37;13.85;0.16;0.87;0.84;1.00;0.92;6.50;4.96;5.28;15.64;3.78;3.28;0.04;7.09;7.57;5.98;5.82;18.79;3.59;4.58;4.25;52.97;47.42;51.40
23/12/2023 21:41:30;230.32;235.83;234.73;233.63;403.89;406.02;404.22;33.05;25.32;25.01;20.98;28.53;21.28;25.01;16.37;13.85;0.16;0.87;0.84;1.00;0.92;6.50;4.96;5.28;15.64;3.78;3.24;0.15;7.19;7.56;5.98;4.26;17.41;3.63;4.59;4.33;52.72;45.72;71.17
23/12/2023 21:41:40;230.05;235.12;235.77;233.73;403.63;406.41;404.88;33.01;25.28;18.04;21.05;28.64;21.33;18.19;16.39;13.80;0.53;0.87;0.84;1.00;0.91;6.50;4.97;4.20;15.67;3.77;3.25;0.13;7.15;7.58;5.96;4.26;17.41;3.63;4.59;4.33;52.72;45.72;71.17
23/12/2023 21:41:50;230.05;235.12;235.77;233.73;403.63;406.41;404.88;33.01;25.28;18.04;21.05;28.64;21.33;18.19;16.39;13.80;0.53;0.87;0.84;1.00;0.91;6.50;4.97;4.20;15.67;3.77;3.25;0.13;7.15;7.58;5.96;4.26;17.40;3.56;4.53;4.30;51.45;45.66;72.40
23/12/2023 21:42:00;230.33;235.47;236.04;233.95;404.15;406.84;404.74;32.85;25.28;18.07;20.97;28.51;21.22;17.94;16.34;13.80;0.38;0.87;0.84;1.00;0.91;6.52;4.95;4.20;15.65;3.76;3.25;0.16;7.18;7.55;5.96;4.28;17.36;3.59;4.57;4.27;51.45;45.66;72.40
23/12/2023 21:42:10;230.42;235.47;236.04;233.95;404.15;406.84;404.74;32.85;25.28;18.07;20.97;28.51;21.22;17.94;16.34;13.80;0.38;0.87;0.84;1.00;0.91;6.52;4.95;4.20;15.65;3.76;3.25;0.16;7.18;7.55;5.96;4.28;17.36;3.59;4.57;4.27;51.56;46.99;14.56
23/12/2023 21:42:20;230.42;235.12;235.84;233.81;403.90;406.51;404.47;31.12;25.26;17.94;19.51;27.32;21.28;18.23;14.87;13.79;0.64;0.88;0.84;1.00;0.92;6.23;4.93;4.21;15.39;3.44;3.23;0.15;6.80;7.14;5.94;4.28;16.97;3.60;4.55;4.23;55.86;46.92;29.56
23/12/2023 21:42:30;230.36;235.09;235.85;233.77;403.91;406.51;404.47;31.12;25.26;17.94;19.51;27.32;21.28;18.23;14.87;13.79;0.64;0.88;0.84;1.00;0.92;6.23;4.93;4.21;15.39;3.44;3.23;0.15;6.80;7.14;5.94;4.28;16.97;3.60;4.55;4.23;55.86;46.92;29.56
23/12/2023 21:42:40;230.36;235.09;235.85;233.77;403.91;406.55;404.44;31.26;24.82;18.00;19.69;27.31;20.83;18.12;14.87;13.59;0.65;0.88;0.84;1.00;0.92;6.22;4.84;4.21;15.28;3.43;3.20;0.15;6.80;7.20;5.84;4.29;16.89;3.62;4.58;4.23;55.78;47.31;71.88
23/12/2023 21:42:50;229.33;234.14;234.78;232.79;402.14;404.86;402.83;31.13;24.64;18.00;19.69;27.31;20.83;18.12;14.87;13.59;0.65;0.88;0.84;1.00;0.92;6.22;4.84;4.21;15.28;3.43;3.20;0.15;6.80;7.20;5.84;4.29;16.89;3.62;4.58;4.23;55.78;47.31;71.88
23/12/2023 21:43:00;229.33;234.14;234.78;232.79;402.14;404.86;402.83;31.13;24.64;18.11;19.74;27.46;20.77;18.08;14.81;13.48;0.59;0.88;0.84;1.00;0.92;6.20;4.79;4.21;15.23;3.39;3.15;0.16;6.70;7.13;5.79;4.24;16.75;3.60;4.59;4.22;55.32;47.33;71.26
23/12/2023 21:43:10;229.27;234.00;234.53;232.57;401.87;404.32;402.29;31.09;24.66;18.13;19.63;27.42;20.70;18.20;14.81;13.48;0.59;0.88;0.84;1.00;0.92;6.20;4.79;4.21;15.23;3.39;3.15;0.16;6.70;7.13;5.79;4.24;16.75;3.60;4.59;4.22;55.32;47.33;71.26
23/12/2023 21:43:20;229.27;234.00;234.53;232.57;401.87;404.32;402.29;31.09;24.66;18.13;19.63;27.42;20.70;18.20;14.82;13.50;0.67;0.88;0.84;1.00;0.92;6.20;4.80;4.18;15.18;3.37;3.16;0.10;6.65;7.12;5.80;4.21;16.73;3.61;4.52;4.24;53.49;48.73;69.17
23/12/2023 21:43:30;229.38;233.91;234.62;232.64;401.96;404.41;402.47;31.09;25.46;18.11;19.25;27.42;21.62;18.14;14.77;13.69;0.50;0.88;0.85;1.00;0.92;6.20;4.80;4.18;15.18;3.37;3.16;0.10;6.65;7.12;5.80;4.21;16.73;3.61;4.52;4.24;53.49;48.73;69.17
23/12/2023 21:43:40;229.38;233.91;234.62;232.64;401.96;404.41;402.47;31.09;25.46;18.11;19.25;27.42;21.62;18.14;14.77;13.69;0.50;0.88;0.85;1.00;0.92;6.26;5.02;4.14;15.43;3.39;3.19;0.16;6.72;7.15;6.01;4.25;17.07;3.55;4.53;4.14;54.08;43.04;71.97
23/12/2023 21:43:50;229.85;233.91;234.90;232.90;402.26;404.90;403.01;31.13;26.81;18.25;17.60;27.36;23.50;18.08;14.80;13.04;0.64;0.88;0.87;1.00;0.92;6.22;5.48;4.18;15.43;3.39;3.19;0.16;6.72;7.15;6.01;4.25;17.07;3.55;4.53;4.14;54.08;43.04;71.97
23/12/2023 21:44:00;229.85;233.91;234.90;232.90;402.26;404.90;403.01;31.13;26.81;18.25;17.60;27.36;23.50;18.08;14.80;13.04;0.64;0.88;0.87;1.00;0.92;6.22;5.48;4.18;15.89;3.41;3.05;0.15;6.62;7.19;6.33;4.25;17.39;3.60;4.42;4.14;55.40;40.75;70.56
23/12/2023 21:44:10;230.04;233.99;235.15;233.07;402.49;405.46;403.63;31.20;27.40;18.00;17.13;27.42;24.04;17.97;14.88;12.97;0.67;0.88;0.88;1.00;0.93;6.23;5.62;4.20;16.05;3.41;3.06;0.15;6.63;7.19;6.33;4.25;17.39;3.60;4.42;4.14;55.40;40.75;70.56
23/12/2023 21:44:20;230.04;233.99;235.15;233.07;402.49;405.46;403.63;31.20;27.40;18.00;17.13;27.42;24.04;17.97;14.88;12.97;0.67;0.88;0.88;1.00;0.93;6.23;5.62;4.20;16.05;3.41;3.06;0.15;6.63;7.15;6.45;4.26;17.54;3.58;4.44;4.18;55.89;42.33;71.00
23/12/2023 21:44:30;230.29;234.23;235.26;233.28;402.97;405.60;403.71;31.08;27.59;18.06;16.88;27.29;24.15;18.17;14.90;13.06;0.64;0.88;0.88;1.00;0.93;6.22;5.64;4.25;16.11;3.41;3.07;0.15;6.64;7.16;6.48;4.31;17.62;3.64;4.52;4.18;55.89;42.33;71.00
23/12/2023 21:44:40;230.55;234.23;235.26;233.28;402.97;405.60;403.71;31.08;27.59;18.06;16.88;27.29;24.15;18.17;14.90;13.06;0.64;0.88;0.88;1.00;0.93;6.22;5.64;4.25;16.11;3.41;3.07;0.15;6.64;7.16;6.48;4.31;17.62;3.64;4.52;4.25;53.88;42.23;70.43
23/12/2023 21:44:50;230.55;234.49;235.82;233.67;403.45;406.36;404.24;31.10;28.60;18.28;16.05;27.34;25.52;18.20;14.83;13.17;0.67;0.88;0.89;1.00;0.93;6.23;5.96;4.25;16.44;3.42;3.09;0.14;6.64;7.16;6.75;4.30;17.90;3.64;4.51;4.26;54.45;40.70;12.36
23/12/2023 21:45:00;230.90;234.52;235.91;233.77;403.66;406.36;404.24;31.10;28.60;18.28;16.05;27.34;25.52;18.20;14.83;13.17;0.67;0.88;0.89;1.00;0.93;6.23;5.96;4.25;16.44;3.42;3.09;0.14;6.64;7.16;6.75;4.30;17.90;3.64;4.51;4.26;54.45;40.70;12.36
23/12/2023 21:45:10;230.90;234.52;235.91;233.77;403.66;406.56;404.56;31.11;28.91;18.24;15.97;27.32;25.87;18.24;14.88;13.10;0.65;0.88;0.89;1.00;0.93;6.24;6.01;4.25;16.50;3.44;3.07;0.15;6.68;7.21;6.78;4.26;17.87;3.66;4.53;4.24;55.76;40.53;174.53
23/12/2023 21:45:20;231.24;234.72;236.18;234.05;404.11;406.94;405.10;31.06;29.09;18.24;15.97;27.32;25.87;18.24;14.88;13.10;0.65;0.88;0.89;1.00;0.93;6.24;6.01;4.25;16.50;3.44;3.07;0.15;6.68;7.21;6.78;4.26;17.87;3.66;4.53;4.24;55.76;40.53;174.53
23/12/2023 21:45:30;231.24;234.72;236.18;234.05;404.11;406.94;405.10;31.06;29.09;18.25;15.89;27.32;26.06;18.27;14.90;13.23;0.47;0.88;0.89;1.00;0.93;6.27;6.07;4.21;16.51;3.45;3.09;0.16;6.69;7.21;6.83;4.31;18.03;3.65;4.48;4.25;56.03;38.77;21.01
23/12/2023 21:45:40;231.19;234.79;236.20;234.05;404.08;406.98;404.97;31.06;29.25;18.40;16.04;27.30;26.14;18.22;14.90;13.23;0.47;0.88;0.89;1.00;0.93;6.27;6.07;4.21;16.51;3.45;3.09;0.16;6.69;7.21;6.83;4.31;18.03;3.65;4.48;4.25;56.03;38.77;21.01
23/12/2023 21:45:50;231.19;234.79;236.20;234.05;404.08;406.98;404.97;31.06;29.25;18.40;16.04;27.30;26.14;18.22;14.97;13.12;0.64;0.88;0.89;1.00;0.93;6.23;6.10;4.24;16.58;3.45;3.10;0.14;6.68;7.21;6.87;4.31;18.08;3.69;4.50;4.29;55.97;38.49;70.46
23/12/2023 21:46:00;231.12;235.01;236.24;234.09;404.13;407.15;405.08;31.11;28.13;18.49;16.46;27.25;24.70;18.36;14.92;13.11;0.12;0.88;0.88;1.00;0.93;6.23;6.10;4.24;16.58;3.45;3.10;0.14;6.68;7.21;6.87;4.31;18.08;3.69;4.50;4.29;55.97;38.49;70.46
23/12/2023 21:46:10;231.12;235.01;236.24;234.09;404.13;407.15;405.08;31.11;28.13;18.49;16.46;27.25;24.70;18.36;14.92;13.11;0.12;0.88;0.88;1.00;0.93;6.25;5.73;4.29;16.22;3.44;3.10;0.09;6.64;7.18;6.48;4.35;17.66;3.62;4.46;4.21;54.76;40.04;70.92
23/12/2023 21:46:20;230.93;234.95;235.97;233.97;403.98;406.96;405.10;31.25;27.13;18.74;16.97;27.29;23.65;18.88;14.97;13.11;0.88;0.88;0.87;1.00;0.92;6.23;5.48;4.42;16.22;3.44;3.10;0.09;6.64;7.18;6.48;4.35;17.66;3.62;4.46;4.21;54.76;40.04;70.92
23/12/2023 21:46:30;230.93;234.95;235.97;233.97;403.98;406.96;405.10;31.25;27.13;18.74;16.97;27.29;23.65;18.88;14.97;13.11;0.88;0.88;0.87;1.00;0.92;6.23;5.48;4.42;16.21;3.46;3.09;0.17;6.73;7.17;6.32;4.48;17.64;3.62;4.47;4.21;54.17;44.26;19.52
23/12/2023 21:46:40;230.98;235.05;235.87;233.93;403.99;406.72;404.82;31.01;26.78;18.82;16.98;27.28;23.48;18.88;14.88;13.16;0.85;0.88;0.87;1.00;0.92;6.24;5.42;4.42;16.08;3.44;3.09;0.20;6.74;7.17;6.32;4.48;17.64;3.62;4.47;4.21;54.17;44.26;19.52
23/12/2023 21:46:50;230.98;235.05;235.87;233.93;403.99;406.72;404.82;31.01;26.78;18.82;16.98;27.28;23.48;18.88;14.88;13.16;0.85;0.88;0.87;1.00;0.92;6.24;5.42;4.42;16.08;3.44;3.09;0.20;6.74;7.20;6.26;4.47;17.58;3.69;4.49;4.19;55.79;43.67;88.18
23/12/2023 21:47:00;230.79;234.91;235.64;233.78;403.99;406.44;404.55;30.99;26.66;18.99;17.16;27.29;23.13;18.83;14.91;13.22;0.87;0.88;0.87;1.00;0.92;6.22;5.39;4.42;16.06;3.43;3.09;0.21;6.74;7.18;6.23;4.44;17.50;3.62;4.49;4.19;55.79;43.67;88.18
23/12/2023 21:47:10;230.79;234.91;235.64;233.78;403.99;406.44;404.55;30.99;26.66;18.99;17.16;27.29;23.13;18.83;14.91;13.22;0.87;0.88;0.87;1.00;0.92;6.22;5.39;4.42;16.06;3.43;3.09;0.21;6.74;7.18;6.23;4.44;17.50;3.62;4.47;4.19;56.24;44.77;89.61
23/12/2023 21:47:20;230.75;235.08;235.82;233.93;404.04;406.80;404.57;31.06;26.47;18.96;17.46;27.32;22.81;18.90;14.85;13.22;0.88;0.88;0.87;1.00;0.92;6.24;5.35;4.43;16.02;3.44;3.11;0.20;6.75;7.19;6.21;4.42;17.46;3.68;4.64;4.25;55.65;44.79;66.99
23/12/2023 21:47:30;231.00;235.39;236.09;234.16;404.04;406.80;404.57;31.06;26.47;18.96;17.46;27.32;22.81;18.90;14.85;13.22;0.88;0.88;0.87;1.00;0.92;6.24;5.35;4.43;16.02;3.44;3.11;0.20;6.75;7.19;6.21;4.42;17.46;3.68;4.64;4.25;55.65;44.79;66.99
23/12/2023 21:47:40;231.00;235.39;236.09;234.16;404.64;407.42;405.24;31.17;26.38;18.91;17.46;27.26;22.82;18.88;14.90;13.24;0.76;0.88;0.86;1.00;0.92;6.23;5.33;4.36;15.96;3.48;3.11;0.22;6.77;7.18;6.19;4.46;17.48;3.69;4.52;4.31;54.49;45.67;29.60
23/12/2023 21:47:50;231.37;235.79;236.64;234.60;405.03;407.97;405.86;31.01;26.38;18.91;17.46;27.26;22.82;18.88;14.90;13.24;0.76;0.88;0.86;1.00;0.92;6.23;5.33;4.36;15.96;3.48;3.11;0.22;6.77;7.18;6.19;4.46;17.48;3.69;4.52;4.31;54.49;45.67;29.60
23/12/2023 21:48:00;231.37;235.79;236.64;234.60;405.03;407.97;405.86;31.01;26.37;18.92;17.76;27.38;22.76;18.89;14.95;13.19;0.88;0.88;0.86;1.00;0.92;6.23;5.32;4.39;15.94;3.46;3.11;0.21;6.77;7.18;6.23;4.47;17.50;3.69;4.60;4.26;54.70;44.36;67.63
23/12/2023 21:48:10;231.27;235.72;236.49;234.51;404.94;407.92;405.69;31.07;26.36;18.91;17.62;27.32;22.76;18.89;14.95;13.19;0.88;0.88;0.86;1.00;0.92;6.23;5.32;4.39;15.94;3.46;3.11;0.21;6.77;7.18;6.23;4.47;17.50;3.69;4.60;4.26;54.70;44.36;67.63
23/12/2023 21:48:20;231.27;235.72;236.49;234.51;404.94;407.92;405.69;31.07;26.36;18.91;17.62;27.32;22.76;18.72;14.97;13.18;0.91;0.88;0.86;1.00;0.92;6.25;5.31;4.39;15.95;3.44;3.14;0.18;6.76;7.18;6.22;4.46;17.51;3.71;4.44;4.28;56.45;43.90;33.25
23/12/2023 21:48:30;231.35;235.95;236.63;234.64;405.26;408.03;405.80;30.99;26.38;18.29;17.87;27.20;22.82;18.32;14.98;13.27;0.49;0.88;0.86;1.00;0.92;6.25;5.31;4.39;15.95;3.44;3.14;0.18;6.76;7.18;6.22;4.46;17.51;3.71;4.44;4.28;56.45;43.90;33.25
23/12/2023 21:48:40;231.35;235.95;236.63;234.64;405.26;408.03;405.80;30.99;26.38;18.29;17.87;27.20;22.82;18.32;14.98;13.27;0.49;0.88;0.86;1.00;0.92;6.24;5.31;4.29;15.85;3.46;3.13;0.16;6.75;7.20;6.22;4.37;17.41;3.69;4.59;4.29;56.23;45.47;70.15
23/12/2023 21:48:50;231.62;236.08;236.93;234.88;405.63;408.61;406.40;31.06;26.45;18.38;17.88;27.15;22.78;18.30;14.93;13.34;0.36;0.88;0.86;1.00;0.92;6.24;5.32;4.31;15.85;3.46;3.13;0.16;6.75;7.20;6.22;4.37;17.41;3.69;4.59;4.29;56.23;45.47;70.15
23/12/2023 21:49:00;231.62;236.08;236.93;234.88;405.63;408.61;406.40;31.06;26.45;18.38;17.88;27.15;22.78;18.30;14.93;13.34;0.36;0.88;0.86;1.00;0.92;6.24;5.32;4.31;15.90;3.47;3.14;0.14;6.75;7.20;6.23;4.36;17.40;3.69;4.59;4.28;55.03;43.36;28.42
23/12/2023 21:49:10;231.34;235.88;236.64;234.62;405.22;408.17;405.78;31.17;26.37;18.37;17.90;27.24;22.75;18.37;14.96;13.30;0.57;0.88;0.86;1.00;0.92;6.24;5.32;4.30;15.85;3.45;3.14;0.15;6.74;7.21;6.23;4.36;17.40;3.69;4.59;4.28;55.03;43.36;28.42
23/12/2023 21:49:20;231.34;235.88;236.64;234.62;405.22;408.17;405.78;31.17;26.37;18.37;17.90;27.24;22.75;18.37;14.96;13.30;0.57;0.88;0.86;1.00;0.92;6.24;5.32;4.30;15.85;3.45;3.14;0.15;6.74;7.21;6.23;4.36;17.33;3.67;4.59;4.30;54.68;43.40;14.94
23/12/2023 21:49:30;231.58;235.95;236.84;234.89;405.59;408.50;406.40;30.98;26.45;18.38;17.87;27.11;22.79;18.42;14.90;13.27;0.48;0.88;0.86;1.00;0.92;6.25;5.33;4.30;15.87;3.48;3.13;0.15;6.75;7.20;6.24;4.34;17.38;3.78;4.59;4.30;54.68;43.40;14.94
23/12/2023 21:49:40;231.58;235.95;236.84;234.89;405.59;408.50;406.40;30.98;26.45;18.38;17.87;27.11;22.79;18.42;14.90;13.27;0.48;0.88;0.86;1.00;0.92;6.25;5.33;4.30;15.87;3.48;3.13;0.15;6.75;7.20;6.24;4.34;17.38;3.78;4.61;4.30;56.71;43.60;69.08
23/12/2023 21:49:50;231.53;236.40;237.05;234.99;405.73;408.74;406.51;32.81;26.45;18.41;19.46;28.49;22.70;18.46;16.46;13.24;0.64;0.87;0.86;1.00;0.92;6.56;5.32;4.28;16.18;3.81;3.15;0.05;7.01;7.60;6.25;4.37;17.84;3.70;4.63;4.36;52.87;45.34;32.13
23/12/2023 21:50:00;231.52;236.38;237.20;234.99;405.73;408.74;406.51;32.81;26.45;18.41;19.46;28.49;22.70;18.46;16.46;13.24;0.64;0.87;0.86;1.00;0.92;6.56;5.32;4.28;16.18;3.81;3.15;0.05;7.01;7.60;6.25;4.37;17.84;3.70;4.63;4.36;52.87;45.34;32.13
23/12/2023 21:50:10;231.52;236.38;237.20;235.11;405.90;408.99;406.76;32.98;26.39;18.39;19.46;28.40;22.81;18.39;16.46;13.27;0.63;0.87;0.86;1.00;0.92;6.53;5.36;4.28;16.18;3.81;3.14;0.15;7.10;7.61;6.27;4.38;17.83;3.71;4.63;4.40;53.01;45.27;69.84
23/12/2023 21:50:20;231.49;236.45;237.06;235.00;405.73;408.86;406.53;32.84;26.39;18.39;19.46;28.40;22.81;18.39;16.46;13.27;0.63;0.87;0.86;1.00;0.92;6.53;5.36;4.28;16.18;3.81;3.14;0.15;7.10;7.61;6.27;4.38;17.83;3.71;4.63;4.40;53.01;45.27;69.84
23/12/2023 21:50:30;231.49;236.45;237.06;235.00;405.73;408.86;406.53;32.84;26.52;18.43;19.30;28.38;22.89;18.28;16.39;13.34;0.48;0.87;0.86;1.00;0.92;6.52;5.32;4.30;16.13;3.81;3.14;0.14;7.09;7.61;6.23;4.38;17.83;3.71;4.60;4.39;52.12;45.04;67.55
23/12/2023 21:50:40;231.46;236.32;237.07;234.95;405.73;408.85;406.63;32.92;26.38;18.30;19.50;28.43;22.74;18.28;16.39;13.34;0.48;0.87;0.86;1.00;0.92;6.52;5.32;4.30;16.13;3.81;3.14;0.14;7.09;7.61;6.23;4.38;17.83;3.71;4.60;4.39;52.12;45.04;67.55
23/12/2023 21:50:50;231.46;236.32;237.07;234.95;405.73;408.85;406.63;32.92;26.38;18.30;19.50;28.43;22.74;18.36;16.52;13.34;0.63;0.87;0.86;1.00;0.92;6.51;5.33;4.31;16.15;3.81;3.15;0.16;7.11;7.62;6.22;4.39;17.85;3.72;4.58;4.34;51.79;43.45;70.29
23/12/2023 21:51:00;231.29;236.08;236.89;234.76;405.30;408.40;406.15;32.86;26.31;18.43;19.56;28.38;22.80;18.33;16.48;13.23;0.60;0.87;0.86;1.00;0.92;6.51;5.33;4.31;16.15;3.81;3.15;0.16;7.11;7.62;6.22;4.39;17.85;3.72;4.58;4.34;51.79;43.45;70.29
23/12/2023 21:51:10;231.29;236.08;236.89;234.76;405.30;408.40;406.15;32.86;26.31;18.43;19.56;28.38;22.80;18.33;16.48;13.23;0.60;0.87;0.86;1.00;0.92;6.50;5.34;4.34;16.11;3.78;3.14;0.14;7.08;7.59;6.25;4.37;17.79;3.69;4.60;4.33;51.28;44.30;171.33
23/12/2023 21:51:20;231.51;236.32;237.02;234.90;405.66;408.55;406.38;32.87;26.35;18.33;19.63;28.45;22.74;18.42;16.43;13.27;0.65;0.87;0.86;1.00;0.92;6.53;5.33;4.34;16.11;3.78;3.14;0.14;7.08;7.59;6.25;4.37;17.79;3.69;4.60;4.33;51.28;44.30;171.33
23/12/2023 21:51:30;231.51;236.32;237.02;234.90;405.66;408.55;406.38;32.87;26.35;18.33;19.63;28.45;22.74;18.42;16.43;13.27;0.65;0.87;0.86;1.00;0.92;6.53;5.33;4.32;16.17;3.81;3.14;0.16;7.09;7.59;6.26;4.32;17.77;3.64;4.58;4.31;52.96;43.16;167.08
23/12/2023 21:51:40;231.66;236.41;237.12;235.10;406.05;408.87;406.87;32.83;26.32;18.53;19.82;28.53;22.79;18.41;16.44;13.32;0.71;0.87;0.86;1.00;0.92;6.52;5.35;4.34;16.12;3.83;3.17;0.16;7.09;7.59;6.26;4.32;17.77;3.64;4.58;4.31;52.96;43.16;167.08
23/12/2023 21:51:50;231.66;236.41;237.12;235.10;406.05;408.87;406.87;32.83;26.32;18.53;19.82;28.53;22.79;18.41;16.44;13.32;0.71;0.87;0.86;1.00;0.92;6.52;5.35;4.34;16.12;3.83;3.17;0.15;7.16;7.65;6.24;4.32;17.82;3.66;4.56;4.37;52.99;43.20;69.80
23/12/2023 21:52:00;231.82;236.49;237.24;235.23;406.19;409.02;407.08;32.83;26.48;18.43;19.41;28.42;22.74;18.39;16.54;13.37;0.64;0.86;0.86;1.00;0.92;6.52;5.35;4.30;16.16;3.82;3.16;0.14;7.13;7.62;6.25;4.37;17.85;3.66;4.56;4.37;52.99;43.20;69.80
